year_doy_hhmm,year_doy_hhmm,argosid,latitude,longitude,strain,voltage,sst,checksum
2018-08-14 17:59:00,2018-08-14 17:59:00,139914,71.134,164.290,22.0,10.2,5.00,True
2018-08-14 17:55:00,2018-08-14 17:55:00,139914,71.134,164.292,22.0,10.2,5.00,True
2018-08-14 18:45:00,2018-08-14 18:45:00,139914,71.133,164.291,22.0,10.2,5.00,True
2018-08-14 19:01:00,2018-08-14 19:01:00,139914,71.132,164.288,22.0,10.2,5.00,True
2018-08-14 19:22:00,2018-08-14 19:22:00,139914,71.131,164.281,22.0,10.2,5.00,True
2018-08-14 19:34:00,2018-08-14 19:34:00,139914,71.131,164.283,22.0,10.2,5.04,True
2018-08-14 19:38:00,2018-08-14 19:38:00,139914,71.131,164.289,22.0,10.2,5.04,True
2018-08-14 19:41:00,2018-08-14 19:41:00,139914,71.131,164.291,22.0,10.2,5.04,True
2018-08-14 20:26:00,2018-08-14 20:26:00,139914,71.128,164.278,22.0,10.2,5.04,True
2018-08-14 20:39:00,2018-08-14 20:39:00,139914,71.130,164.271,22.0,10.2,5.04,True
2018-08-14 21:00:00,2018-08-14 21:00:00,139914,71.128,164.281,22.0,10.2,5.08,True
2018-08-14 21:13:00,2018-08-14 21:13:00,139914,71.128,164.280,22.0,10.2,5.08,True
2018-08-14 21:19:00,2018-08-14 21:19:00,139914,71.127,164.284,22.0,10.2,5.08,True
2018-08-14 22:06:00,2018-08-14 22:06:00,139914,71.119,164.268,22.0,10.2,5.08,True
2018-08-14 22:19:00,2018-08-14 22:19:00,139914,71.123,164.289,22.0,10.2,5.08,True
2018-08-14 22:38:00,2018-08-14 22:38:00,139914,71.122,164.281,22.0,10.2,5.08,True
2018-08-14 22:53:00,2018-08-14 22:53:00,139914,71.116,164.276,22.0,10.2,5.08,True
2018-08-14 22:58:00,2018-08-14 22:58:00,139914,71.117,164.272,22.0,10.2,5.08,True
2018-08-14 23:47:00,2018-08-14 23:47:00,139914,71.115,164.282,22.0,10.2,5.16,True
2018-08-15 00:16:00,2018-08-15 00:16:00,139914,71.115,164.282,27.0,10.2,5.16,True
2018-08-15 00:34:00,2018-08-15 00:34:00,139914,71.108,164.292,27.0,10.2,5.16,True
2018-08-15 00:41:00,2018-08-15 00:41:00,139914,71.113,164.279,27.0,10.2,5.16,True
2018-08-15 01:39:00,2018-08-15 01:39:00,139914,71.112,164.293,27.0,10.2,5.20,True
2018-08-15 01:50:00,2018-08-15 01:50:00,139914,71.111,164.289,27.0,10.2,5.24,True
2018-08-15 02:21:00,2018-08-15 02:21:00,139914,71.114,164.289,27.0,9.8,5.20,True
2018-08-15 02:14:00,2018-08-15 02:14:00,139914,71.110,164.302,27.0,9.8,5.20,True
2018-08-15 02:36:00,2018-08-15 02:36:00,139914,71.105,164.283,27.0,9.8,5.20,True
2018-08-15 03:05:00,2018-08-15 03:05:00,139914,71.106,164.299,27.0,9.8,5.20,True
2018-08-15 03:18:00,2018-08-15 03:18:00,139914,71.106,164.284,27.0,10.2,5.20,True
2018-08-15 03:33:00,2018-08-15 03:33:00,139914,71.109,164.292,27.0,10.2,5.20,True
2018-08-15 04:00:00,2018-08-15 04:00:00,139914,71.106,164.310,27.0,10.2,5.20,True
2018-08-15 04:02:00,2018-08-15 04:02:00,139914,71.108,164.297,27.0,10.2,5.20,True
2018-08-15 04:13:00,2018-08-15 04:13:00,139914,71.106,164.293,26.0,10.2,5.20,True
2018-08-15 04:45:00,2018-08-15 04:45:00,139914,71.104,164.301,26.0,10.2,5.24,True
2018-08-15 04:58:00,2018-08-15 04:58:00,139914,71.106,164.304,26.0,10.2,5.24,True
2018-08-15 05:16:00,2018-08-15 05:16:00,139914,71.108,164.295,26.0,10.2,5.24,True
2018-08-15 05:43:00,2018-08-15 05:43:00,139914,71.107,164.305,26.0,10.2,5.24,True
2018-08-15 05:54:00,2018-08-15 05:54:00,139914,71.108,164.300,26.0,10.2,5.24,True
2018-08-15 06:39:00,2018-08-15 06:39:00,139914,71.105,164.283,26.0,10.2,5.24,True
2018-08-15 06:58:00,2018-08-15 06:58:00,139914,71.105,164.291,26.0,10.2,5.24,True
2018-08-15 07:17:00,2018-08-15 07:17:00,139914,71.108,164.296,26.0,10.2,5.24,True
2018-08-15 07:26:00,2018-08-15 07:26:00,139914,71.109,164.296,26.0,10.2,5.24,True
2018-08-15 08:13:00,2018-08-15 08:13:00,139914,71.105,164.286,26.0,10.2,5.28,True
2018-08-15 08:58:00,2018-08-15 08:58:00,139914,71.109,164.277,26.0,10.2,5.28,True
2018-08-15 09:07:00,2018-08-15 09:07:00,139914,71.103,164.277,26.0,10.2,5.28,True
2018-08-15 12:41:00,2018-08-15 12:41:00,139914,71.087,164.268,30.0,10.0,5.32,True
2018-08-15 14:02:00,2018-08-15 14:02:00,139914,71.096,164.284,30.0,10.2,5.32,True
2018-08-15 14:27:00,2018-08-15 14:27:00,139914,71.097,164.271,30.0,10.2,5.32,True
2018-08-15 15:34:00,2018-08-15 15:34:00,139914,71.103,164.305,30.0,10.2,5.32,True
2018-08-15 15:47:00,2018-08-15 15:47:00,139914,71.096,164.314,30.0,10.2,5.32,True
2018-08-15 16:02:00,2018-08-15 16:02:00,139914,71.101,164.295,32.0,10.2,5.28,True
2018-08-15 17:18:00,2018-08-15 17:18:00,139914,71.102,164.302,32.0,10.2,5.24,True
2018-08-15 17:26:00,2018-08-15 17:26:00,139914,71.104,164.300,32.0,10.2,5.24,True
2018-08-15 18:35:00,2018-08-15 18:35:00,139914,71.104,164.282,32.0,10.2,5.36,True
2018-08-15 18:57:00,2018-08-15 18:57:00,139914,71.109,164.303,32.0,10.2,5.36,True
2018-08-15 19:07:00,2018-08-15 19:07:00,139914,71.107,164.283,32.0,10.2,5.40,True
2018-08-15 19:18:00,2018-08-15 19:18:00,139914,71.108,164.269,32.0,10.2,5.40,True
2018-08-15 19:23:00,2018-08-15 19:23:00,139914,71.109,164.274,32.0,10.2,5.40,True
2018-08-15 20:14:00,2018-08-15 20:14:00,139914,71.110,164.280,29.0,10.2,5.44,True
2018-08-15 20:20:00,2018-08-15 20:20:00,139914,71.108,164.260,29.0,10.2,5.44,True
2018-08-15 20:35:00,2018-08-15 20:35:00,139914,71.106,164.259,29.0,10.2,5.40,True
2018-08-15 20:59:00,2018-08-15 20:59:00,139914,71.108,164.253,29.0,10.2,5.44,True
2018-08-15 21:03:00,2018-08-15 21:03:00,139914,71.108,164.251,29.0,10.2,5.44,True
2018-08-15 21:55:00,2018-08-15 21:55:00,139914,71.112,164.258,29.0,10.2,5.44,True
2018-08-15 21:59:00,2018-08-15 21:59:00,139914,71.112,164.258,29.0,10.2,5.48,True
2018-08-15 22:13:00,2018-08-15 22:13:00,139914,71.106,164.245,29.0,10.2,5.48,True
2018-08-15 22:40:00,2018-08-15 22:40:00,139914,71.118,164.272,29.0,10.2,5.48,True
2018-08-15 22:42:00,2018-08-15 22:42:00,139914,71.108,164.235,29.0,10.2,5.48,True
2018-08-15 23:35:00,2018-08-15 23:35:00,139914,71.108,164.242,29.0,10.2,5.48,True
2018-08-15 23:39:00,2018-08-15 23:39:00,139914,71.108,164.242,29.0,10.2,5.48,True
2018-08-15 23:53:00,2018-08-15 23:53:00,139914,71.108,164.237,29.0,10.2,5.48,True
2018-08-16 00:18:00,2018-08-16 00:18:00,139914,71.109,164.231,30.0,10.2,5.48,True
2018-08-16 00:22:00,2018-08-16 00:22:00,139914,71.109,164.241,30.0,10.2,5.48,True
2018-08-16 01:17:00,2018-08-16 01:17:00,139914,71.110,164.240,30.0,10.2,5.48,True
2018-08-16 01:19:00,2018-08-16 01:19:00,139914,71.108,164.240,30.0,10.2,5.48,True
2018-08-16 02:00:00,2018-08-16 02:00:00,139914,71.112,164.232,30.0,10.2,5.48,True
2018-08-16 02:03:00,2018-08-16 02:03:00,139914,71.112,164.228,30.0,10.2,5.48,True
2018-08-16 03:08:00,2018-08-16 03:08:00,139914,71.111,164.251,30.0,10.2,5.40,True
2018-08-16 03:40:00,2018-08-16 03:40:00,139914,71.116,164.235,30.0,10.2,5.40,True
2018-08-16 03:41:00,2018-08-16 03:41:00,139914,71.113,164.236,30.0,10.2,5.40,True
2018-08-16 03:49:00,2018-08-16 03:49:00,139914,71.113,164.236,30.0,10.2,5.40,True
2018-08-16 04:49:00,2018-08-16 04:49:00,139914,71.116,164.237,32.0,10.2,5.40,True
2018-08-16 05:15:00,2018-08-16 05:15:00,139914,71.119,164.230,32.0,10.2,5.44,True
2018-08-16 05:22:00,2018-08-16 05:22:00,139914,71.116,164.226,32.0,10.2,5.44,True
2018-08-16 05:37:00,2018-08-16 05:37:00,139914,71.123,164.208,32.0,10.2,5.44,True
2018-08-16 06:19:00,2018-08-16 06:19:00,139914,71.120,164.219,32.0,10.2,5.44,True
2018-08-16 06:19:00,2018-08-16 06:19:00,139914,71.120,164.216,32.0,10.2,5.44,True
2018-08-16 06:29:00,2018-08-16 06:29:00,139914,71.119,164.218,32.0,10.2,5.44,True
2018-08-16 06:59:00,2018-08-16 06:59:00,139914,71.124,164.200,32.0,10.2,5.44,True
2018-08-16 08:01:00,2018-08-16 08:01:00,139914,71.122,164.202,32.0,10.2,5.48,True
2018-08-16 08:05:00,2018-08-16 08:05:00,139914,71.126,164.200,29.0,10.2,5.48,True
2018-08-16 08:17:00,2018-08-16 08:17:00,139914,71.133,164.187,29.0,10.2,5.48,True
2018-08-16 08:38:00,2018-08-16 08:38:00,139914,71.127,164.191,29.0,10.2,5.48,True
2018-08-16 08:36:00,2018-08-16 08:36:00,139914,71.122,164.186,29.0,10.2,5.48,True
2018-08-16 09:40:00,2018-08-16 09:40:00,139914,71.131,164.188,29.0,10.2,5.48,True
2018-08-16 09:48:00,2018-08-16 09:48:00,139914,71.131,164.190,29.0,10.2,5.48,True
2018-08-16 10:19:00,2018-08-16 10:19:00,139914,71.128,164.182,29.0,10.2,5.48,True
2018-08-16 11:52:00,2018-08-16 11:52:00,139914,71.128,164.163,29.0,10.2,5.48,True
2018-08-16 12:29:00,2018-08-16 12:29:00,139914,71.119,164.167,27.0,10.2,5.48,True
2018-08-16 13:30:00,2018-08-16 13:30:00,139914,71.124,164.151,27.0,10.2,5.48,True
2018-08-16 14:10:00,2018-08-16 14:10:00,139914,71.124,164.153,27.0,10.2,5.48,True
2018-08-16 15:10:00,2018-08-16 15:10:00,139914,71.125,164.139,27.0,10.2,5.48,True
2018-08-16 15:14:00,2018-08-16 15:14:00,139914,71.129,164.127,27.0,10.2,5.48,True
2018-08-16 15:51:00,2018-08-16 15:51:00,139914,71.126,164.151,27.0,10.0,5.48,True
2018-08-16 16:41:00,2018-08-16 16:41:00,139914,71.128,164.149,29.0,10.2,5.48,True
2018-08-16 16:51:00,2018-08-16 16:51:00,139914,71.130,164.153,29.0,10.2,5.48,True
2018-08-16 16:54:00,2018-08-16 16:54:00,139914,71.130,164.157,29.0,10.2,5.48,True
2018-08-16 17:32:00,2018-08-16 17:32:00,139914,71.125,164.141,29.0,10.2,5.44,True
2018-08-16 18:21:00,2018-08-16 18:21:00,139914,71.133,164.140,29.0,10.2,5.44,True
2018-08-16 18:37:00,2018-08-16 18:37:00,139914,71.128,164.139,29.0,10.2,5.44,True
2018-08-16 18:36:00,2018-08-16 18:36:00,139914,71.132,164.143,29.0,10.2,5.44,True
2018-08-16 18:58:00,2018-08-16 18:58:00,139914,71.132,164.142,29.0,10.2,5.40,True
2018-08-16 19:13:00,2018-08-16 19:13:00,139914,71.129,164.127,29.0,10.2,5.40,True
2018-08-16 20:13:00,2018-08-16 20:13:00,139914,71.140,164.119,31.0,10.2,5.24,True
2018-08-16 20:38:00,2018-08-16 20:38:00,139914,71.133,164.107,31.0,10.2,5.24,True
2018-08-16 20:51:00,2018-08-16 20:51:00,139914,71.130,164.104,31.0,10.2,5.24,True
2018-08-16 21:38:00,2018-08-16 21:38:00,139914,71.140,164.107,31.0,10.2,5.24,True
2018-08-16 21:49:00,2018-08-16 21:49:00,139914,71.140,164.097,31.0,10.2,5.24,True
2018-08-16 21:43:00,2018-08-16 21:43:00,139914,71.140,164.105,31.0,10.2,5.24,True
2018-08-16 22:33:00,2018-08-16 22:33:00,139914,71.140,164.088,31.0,10.2,5.24,True
2018-08-16 23:19:00,2018-08-16 23:19:00,139914,71.133,164.070,31.0,10.2,5.28,True
2018-08-16 23:28:00,2018-08-16 23:28:00,139914,71.135,164.074,31.0,10.2,5.28,True
2018-08-16 23:23:00,2018-08-16 23:23:00,139914,71.135,164.079,31.0,10.2,5.28,True
2018-08-17 01:28:00,2018-08-17 01:28:00,139914,71.128,164.040,28.0,9.8,5.44,True
2018-08-17 01:39:00,2018-08-17 01:39:00,139914,71.131,164.054,28.0,9.8,5.44,True
2018-08-17 01:50:00,2018-08-17 01:50:00,139914,71.131,164.063,28.0,9.8,5.44,True
2018-08-17 02:37:00,2018-08-17 02:37:00,139914,71.122,164.054,28.0,10.2,5.48,True
2018-08-17 03:10:00,2018-08-17 03:10:00,139914,71.128,164.068,28.0,10.2,5.48,True
2018-08-17 03:19:00,2018-08-17 03:19:00,139914,71.127,164.062,28.0,10.2,5.48,True
2018-08-17 03:37:00,2018-08-17 03:37:00,139914,71.125,164.067,28.0,10.2,5.28,True
2018-08-17 04:16:00,2018-08-17 04:16:00,139914,71.129,164.069,29.0,10.2,5.24,True
2018-08-17 04:27:00,2018-08-17 04:27:00,139914,71.128,164.070,29.0,10.2,5.24,True
2018-08-17 04:23:00,2018-08-17 04:23:00,139914,71.127,164.057,29.0,10.2,5.24,True
2018-08-17 04:51:00,2018-08-17 04:51:00,139914,71.125,164.053,29.0,10.2,5.24,True
2018-08-17 04:55:00,2018-08-17 04:55:00,139914,71.128,164.065,29.0,10.2,5.24,True
2018-08-17 05:19:00,2018-08-17 05:19:00,139914,71.131,164.074,29.0,10.2,5.20,True
2018-08-17 05:56:00,2018-08-17 05:56:00,139914,71.132,164.057,29.0,10.2,5.20,True
2018-08-17 06:01:00,2018-08-17 06:01:00,139914,71.127,164.064,29.0,10.2,5.20,True
2018-08-17 06:02:00,2018-08-17 06:02:00,139914,71.130,164.063,29.0,10.2,5.20,True
2018-08-17 06:30:00,2018-08-17 06:30:00,139914,71.130,164.063,29.0,10.2,5.20,True
2018-08-17 06:36:00,2018-08-17 06:36:00,139914,71.130,164.059,29.0,10.2,5.20,True
2018-08-17 07:41:00,2018-08-17 07:41:00,139914,71.132,164.057,29.0,10.2,5.20,True
2018-08-17 07:48:00,2018-08-17 07:48:00,139914,71.136,164.067,29.0,10.2,5.20,True
2018-08-17 07:49:00,2018-08-17 07:49:00,139914,71.131,164.070,29.0,10.2,5.24,True
2018-08-17 08:04:00,2018-08-17 08:04:00,139914,71.134,164.062,27.0,10.2,5.24,True
2018-08-17 08:16:00,2018-08-17 08:16:00,139914,71.134,164.061,27.0,10.2,5.24,True
2018-08-17 09:18:00,2018-08-17 09:18:00,139914,71.136,164.044,27.0,10.2,5.40,True
2018-08-17 09:34:00,2018-08-17 09:34:00,139914,71.128,164.021,27.0,10.2,5.40,True
2018-08-17 09:44:00,2018-08-17 09:44:00,139914,71.141,164.036,27.0,10.2,5.40,True
2018-08-17 10:04:00,2018-08-17 10:04:00,139914,71.138,164.032,27.0,10.2,5.44,True
2018-08-17 12:18:00,2018-08-17 12:18:00,139914,71.141,163.990,25.0,10.0,5.24,True
2018-08-17 12:59:00,2018-08-17 12:59:00,139914,71.134,163.982,25.0,10.2,5.12,True
2018-08-17 13:58:00,2018-08-17 13:58:00,139914,71.129,163.993,25.0,10.2,4.96,True
2018-08-17 14:43:00,2018-08-17 14:43:00,139914,71.126,163.962,25.0,10.2,5.00,True
2018-08-17 14:39:00,2018-08-17 14:39:00,139914,71.129,163.973,25.0,10.2,5.00,True
2018-08-17 15:39:00,2018-08-17 15:39:00,139914,71.125,163.987,25.0,10.2,5.04,True
2018-08-17 16:26:00,2018-08-17 16:26:00,139914,71.124,163.983,21.0,10.2,5.04,True
2018-08-17 16:28:00,2018-08-17 16:28:00,139914,71.125,163.985,21.0,10.2,5.04,True
2018-08-17 16:55:00,2018-08-17 16:55:00,139914,71.122,163.996,21.0,10.2,5.00,True
2018-08-17 17:20:00,2018-08-17 17:20:00,139914,71.122,163.981,21.0,10.2,5.00,True
2018-08-17 17:56:00,2018-08-17 17:56:00,139914,71.128,163.995,21.0,10.2,5.00,True
2018-08-17 18:07:00,2018-08-17 18:07:00,139914,71.123,163.989,21.0,10.2,4.96,True
2018-08-17 18:04:00,2018-08-17 18:04:00,139914,71.123,163.997,21.0,10.2,5.00,True
2018-08-17 18:10:00,2018-08-17 18:10:00,139914,71.127,163.993,21.0,10.2,4.96,True
2018-08-17 18:36:00,2018-08-17 18:36:00,139914,71.126,163.989,21.0,10.2,5.00,True
2018-08-17 19:00:00,2018-08-17 19:00:00,139914,71.128,163.987,21.0,10.2,5.00,True
2018-08-17 19:46:00,2018-08-17 19:46:00,139914,71.126,163.982,21.0,10.2,5.00,True
2018-08-17 19:37:00,2018-08-17 19:37:00,139914,71.130,163.976,21.0,10.2,5.00,True
2018-08-17 19:45:00,2018-08-17 19:45:00,139914,71.127,163.980,21.0,10.2,5.00,True
2018-08-17 19:51:00,2018-08-17 19:51:00,139914,71.128,163.985,21.0,10.2,5.04,True
2018-08-17 20:17:00,2018-08-17 20:17:00,139914,71.130,163.975,24.0,10.2,5.04,True
2018-08-17 20:41:00,2018-08-17 20:41:00,139914,71.133,163.968,24.0,10.2,5.08,True
2018-08-17 21:17:00,2018-08-17 21:17:00,139914,71.130,163.962,24.0,10.2,5.12,True
2018-08-17 21:26:00,2018-08-17 21:26:00,139914,71.134,163.969,24.0,10.2,5.12,True
2018-08-17 21:32:00,2018-08-17 21:32:00,139914,71.135,163.965,24.0,10.2,5.12,True
2018-08-17 21:58:00,2018-08-17 21:58:00,139914,71.135,163.960,24.0,10.2,5.16,True
2018-08-17 22:18:00,2018-08-17 22:18:00,139914,71.137,163.944,24.0,10.2,5.20,True
2018-08-17 22:57:00,2018-08-17 22:57:00,139914,71.138,163.934,24.0,10.2,5.24,True
2018-08-17 23:02:00,2018-08-17 23:02:00,139914,71.139,163.933,24.0,10.2,5.24,True
2018-08-17 23:11:00,2018-08-17 23:11:00,139914,71.139,163.934,24.0,10.2,5.24,True
2018-08-17 23:37:00,2018-08-17 23:37:00,139914,71.138,163.915,24.0,10.2,5.24,True
2018-08-18 00:38:00,2018-08-18 00:38:00,139914,71.138,163.896,24.0,10.2,5.24,True
2018-08-18 00:56:00,2018-08-18 00:56:00,139914,71.136,163.897,24.0,10.2,5.24,True
2018-08-18 00:52:00,2018-08-18 00:52:00,139914,71.135,163.896,24.0,10.2,5.24,True
2018-08-18 01:19:00,2018-08-18 01:19:00,139914,71.135,163.895,24.0,10.2,5.24,True
2018-08-18 01:39:00,2018-08-18 01:39:00,139914,71.134,163.875,24.0,10.2,5.24,True
2018-08-18 02:17:00,2018-08-18 02:17:00,139914,71.134,163.867,24.0,10.2,5.20,True
2018-08-18 02:16:00,2018-08-18 02:16:00,139914,71.134,163.868,24.0,10.2,5.20,True
2018-08-18 02:30:00,2018-08-18 02:30:00,139914,71.128,163.875,24.0,10.2,5.20,True
2018-08-18 02:38:00,2018-08-18 02:38:00,139914,71.129,163.869,24.0,10.2,5.20,True
2018-08-18 02:59:00,2018-08-18 02:59:00,139914,71.133,163.882,24.0,10.2,5.20,True
2018-08-18 03:25:00,2018-08-18 03:25:00,139914,71.127,163.862,24.0,10.2,5.16,True
2018-08-18 03:57:00,2018-08-18 03:57:00,139914,71.127,163.878,24.0,10.2,5.20,True
2018-08-18 03:55:00,2018-08-18 03:55:00,139914,71.131,163.870,24.0,10.2,5.20,True
2018-08-18 04:19:00,2018-08-18 04:19:00,139914,71.128,163.863,22.0,10.0,5.20,True
2018-08-18 04:10:00,2018-08-18 04:10:00,139914,71.128,163.867,22.0,10.2,5.20,True
2018-08-18 04:34:00,2018-08-18 04:34:00,139914,71.126,163.869,22.0,10.0,5.16,True
2018-08-18 05:08:00,2018-08-18 05:08:00,139914,71.125,163.884,22.0,10.0,5.20,True
2018-08-18 05:37:00,2018-08-18 05:37:00,139914,71.123,163.864,22.0,10.2,5.00,True
2018-08-18 05:54:00,2018-08-18 05:54:00,139914,71.122,163.884,22.0,10.2,4.96,True
2018-08-18 06:01:00,2018-08-18 06:01:00,139914,71.125,163.875,22.0,10.2,4.96,True
2018-08-18 07:23:00,2018-08-18 07:23:00,139914,71.123,163.859,22.0,10.2,5.00,True
2018-08-18 07:26:00,2018-08-18 07:26:00,139914,71.127,163.862,22.0,10.2,5.00,True
2018-08-18 07:36:00,2018-08-18 07:36:00,139914,71.123,163.870,22.0,10.2,5.00,True
2018-08-18 07:34:00,2018-08-18 07:34:00,139914,71.128,163.853,22.0,10.2,5.00,True
2018-08-18 07:56:00,2018-08-18 07:56:00,139914,71.126,163.852,22.0,10.2,5.00,True
2018-08-18 09:20:00,2018-08-18 09:20:00,139914,71.132,163.838,25.0,10.2,5.04,True
2018-08-18 09:13:00,2018-08-18 09:13:00,139914,71.133,163.844,25.0,10.2,5.00,True
2018-08-18 09:37:00,2018-08-18 09:37:00,139914,71.133,163.839,25.0,10.2,5.04,True
2018-08-18 10:51:00,2018-08-18 10:51:00,139914,71.136,163.804,25.0,10.2,5.04,True
2018-08-18 12:05:00,2018-08-18 12:05:00,139914,71.134,163.782,27.0,10.2,5.00,True
2018-08-18 12:30:00,2018-08-18 12:30:00,139914,71.138,163.782,27.0,10.2,5.00,True
2018-08-18 13:46:00,2018-08-18 13:46:00,139914,71.136,163.744,27.0,10.2,5.00,True
2018-08-18 14:08:00,2018-08-18 14:08:00,139914,71.138,163.742,27.0,10.2,5.00,True
2018-08-18 14:16:00,2018-08-18 14:16:00,139914,71.140,163.746,27.0,10.2,5.00,True
2018-08-18 15:27:00,2018-08-18 15:27:00,139914,71.134,163.736,27.0,10.2,5.00,True
2018-08-18 15:52:00,2018-08-18 15:52:00,139914,71.134,163.727,27.0,10.2,5.00,True
2018-08-18 15:59:00,2018-08-18 15:59:00,139914,71.137,163.724,27.0,10.2,5.00,True
2018-08-18 16:17:00,2018-08-18 16:17:00,139914,71.136,163.723,22.0,10.2,5.00,True
2018-08-18 17:33:00,2018-08-18 17:33:00,139914,71.134,163.712,22.0,10.2,5.04,True
2018-08-18 17:42:00,2018-08-18 17:42:00,139914,71.132,163.710,22.0,10.2,5.08,True
2018-08-18 17:58:00,2018-08-18 17:58:00,139914,71.135,163.707,22.0,10.2,5.12,True
2018-08-18 18:16:00,2018-08-18 18:16:00,139914,71.138,163.715,22.0,10.2,5.20,True
2018-08-18 18:48:00,2018-08-18 18:48:00,139914,71.138,163.703,22.0,10.2,5.24,True
2018-08-18 19:21:00,2018-08-18 19:21:00,139914,71.140,163.698,22.0,10.2,5.32,True
2018-08-18 19:17:00,2018-08-18 19:17:00,139914,71.136,163.700,22.0,10.2,5.32,True
2018-08-18 19:39:00,2018-08-18 19:39:00,139914,71.139,163.678,22.0,10.2,5.36,True
2018-08-18 19:55:00,2018-08-18 19:55:00,139914,71.139,163.690,22.0,10.2,5.36,True
2018-08-18 20:29:00,2018-08-18 20:29:00,139914,71.141,163.663,27.0,10.2,5.36,True
2018-08-18 20:56:00,2018-08-18 20:56:00,139914,71.146,163.664,27.0,10.2,5.36,True
