datetime,argosid,latitude,longitude,strain,voltage,sst,checksum,ice_concentration
2018-08-15 21:00:00,139914,71.111,-164.256,29.0,10.2,5.45,1.0,0.0
2018-08-15 22:00:00,139914,71.111,-164.251,29.0,10.2,5.48,1.0,0.0
2018-08-15 23:00:00,139914,71.108,-164.24,29.0,10.2,5.48,1.0,0.0
2018-08-16 00:00:00,139914,71.109,-164.236,30.0,10.2,5.48,1.0,0.0
2018-08-16 01:00:00,139914,71.109,-164.24,30.0,10.2,5.48,1.0,0.0
2018-08-16 02:00:00,139914,71.112,-164.23,30.0,10.2,5.48,1.0,0.0
2018-08-16 03:00:00,139914,71.113,-164.24,30.0,10.2,5.4,1.0,0.0
2018-08-16 04:00:00,139914,71.116,-164.237,32.0,10.2,5.4,1.0,0.0
2018-08-16 05:00:00,139914,71.119,-164.221,32.0,10.2,5.44,1.0,0.0
2018-08-16 06:00:00,139914,71.121,-164.213,32.0,10.2,5.44,1.0,0.0
2018-08-16 08:00:00,139914,71.126,-164.193,29.6,10.2,5.48,1.0,0.0
2018-08-16 09:00:00,139914,71.131,-164.189,29.0,10.2,5.48,1.0,0.0
2018-08-16 10:00:00,139914,71.128,-164.182,29.0,10.2,5.48,1.0,0.0
2018-08-16 11:00:00,139914,71.128,-164.163,29.0,10.2,5.48,1.0,0.0
2018-08-16 12:00:00,139914,71.119,-164.167,27.0,10.2,5.48,1.0,0.0
2018-08-16 13:00:00,139914,71.124,-164.151,27.0,10.2,5.48,1.0,0.0
2018-08-16 14:00:00,139914,71.124,-164.153,27.0,10.2,5.48,1.0,0.0
2018-08-16 15:00:00,139914,71.127,-164.139,27.0,10.13,5.48,1.0,0.0
2018-08-16 16:00:00,139914,71.129,-164.153,29.0,10.2,5.48,1.0,0.0
2018-08-16 17:00:00,139914,71.125,-164.141,29.0,10.2,5.44,1.0,0.0
2018-08-16 18:00:00,139914,71.131,-164.141,29.0,10.2,5.43,1.0,0.0
2018-08-16 19:00:00,139914,71.129,-164.127,29.0,10.2,5.4,1.0,0.0
2018-08-16 20:00:00,139914,71.134,-164.11,31.0,10.2,5.24,1.0,0.0
2018-08-16 21:00:00,139914,71.14,-164.103,31.0,10.2,5.24,1.0,0.0
2018-08-16 22:00:00,139914,71.14,-164.088,31.0,10.2,5.24,1.0,0.0
2018-08-16 23:00:00,139914,71.134,-164.074,31.0,10.2,5.28,1.0,0.0
2018-08-17 01:00:00,139914,71.13,-164.052,28.0,9.8,5.44,1.0,0.0
2018-08-17 02:00:00,139914,71.122,-164.054,28.0,10.2,5.48,1.0,0.0
2018-08-17 03:00:00,139914,71.127,-164.066,28.0,10.2,5.41,1.0,0.0
2018-08-17 04:00:00,139914,71.127,-164.063,29.0,10.2,5.24,1.0,0.0
2018-08-17 05:00:00,139914,71.132,-164.066,29.0,10.2,5.2,1.0,0.0
2018-08-17 06:00:00,139914,71.129,-164.062,29.0,10.2,5.2,1.0,0.0
2018-08-17 07:00:00,139914,71.133,-164.065,29.0,10.2,5.21,1.0,0.0
2018-08-17 08:00:00,139914,71.134,-164.062,27.0,10.2,5.24,1.0,0.0
2018-08-17 09:00:00,139914,71.135,-164.034,27.0,10.2,5.4,1.0,0.0
2018-08-17 10:00:00,139914,71.138,-164.032,27.0,10.2,5.44,1.0,0.0
2018-08-17 12:00:00,139914,71.138,-163.986,25.0,10.1,5.18,1.0,0.0
2018-08-17 13:00:00,139914,71.129,-163.993,25.0,10.2,4.96,1.0,0.0
2018-08-17 14:00:00,139914,71.128,-163.968,25.0,10.2,5.0,1.0,0.0
2018-08-17 15:00:00,139914,71.125,-163.987,25.0,10.2,5.04,1.0,0.0
2018-08-17 16:00:00,139914,71.124,-163.988,21.0,10.2,5.03,1.0,0.0
2018-08-17 17:00:00,139914,71.125,-163.988,21.0,10.2,5.0,1.0,0.0
2018-08-17 18:00:00,139914,71.125,-163.992,21.0,10.2,4.98,1.0,0.0
2018-08-17 19:00:00,139914,71.128,-163.982,21.0,10.2,5.01,1.0,0.0
2018-08-17 20:00:00,139914,71.131,-163.972,24.0,10.2,5.06,1.0,0.0
2018-08-17 21:00:00,139914,71.134,-163.964,24.0,10.2,5.13,1.0,0.0
2018-08-17 22:00:00,139914,71.138,-163.939,24.0,10.2,5.22,1.0,0.0
2018-08-17 23:00:00,139914,71.139,-163.927,24.0,10.2,5.24,1.0,0.0
2018-08-18 00:00:00,139914,71.136,-163.896,24.0,10.2,5.24,1.0,0.0
2018-08-18 01:00:00,139914,71.134,-163.885,24.0,10.2,5.24,1.0,0.0
2018-08-18 02:00:00,139914,71.132,-163.872,24.0,10.2,5.2,1.0,0.0
2018-08-18 03:00:00,139914,71.128,-163.87,24.0,10.2,5.19,1.0,0.0
2018-08-18 04:00:00,139914,71.127,-163.866,22.0,10.07,5.19,1.0,0.0
2018-08-18 05:00:00,139914,71.123,-163.877,22.0,10.13,5.05,1.0,0.0
2018-08-18 06:00:00,139914,71.125,-163.875,22.0,10.2,4.96,1.0,0.0
2018-08-18 07:00:00,139914,71.125,-163.859,22.0,10.2,5.0,1.0,0.0
2018-08-18 09:00:00,139914,71.133,-163.84,25.0,10.2,5.03,1.0,0.0
2018-08-18 10:00:00,139914,71.136,-163.804,25.0,10.2,5.04,1.0,0.0
2018-08-18 12:00:00,139914,71.136,-163.782,27.0,10.2,5.0,1.0,0.0
2018-08-18 13:00:00,139914,71.136,-163.744,27.0,10.2,5.0,1.0,0.0
2018-08-18 14:00:00,139914,71.139,-163.744,27.0,10.2,5.0,1.0,0.0
2018-08-18 15:00:00,139914,71.135,-163.729,27.0,10.2,5.0,1.0,0.0
2018-08-18 16:00:00,139914,71.136,-163.723,22.0,10.2,5.0,1.0,0.0
2018-08-18 17:00:00,139914,71.134,-163.71,22.0,10.2,5.08,1.0,0.0
2018-08-18 18:00:00,139914,71.138,-163.709,22.0,10.2,5.22,1.0,0.0
2018-08-18 19:00:00,139914,71.139,-163.692,22.0,10.2,5.34,1.0,0.0
2018-08-18 20:00:00,139914,71.144,-163.664,27.0,10.2,5.36,1.0,0.0
2018-08-18 21:00:00,139914,71.142,-163.64,27.0,10.2,5.36,1.0,0.0
2018-08-18 22:00:00,139914,71.15,-163.627,27.0,10.2,5.4,1.0,0.0
2018-08-18 23:00:00,139914,71.158,-163.618,27.0,10.1,5.3,1.0,0.0
2018-08-19 00:00:00,139914,71.156,-163.561,26.0,9.85,5.25,1.0,0.0
2018-08-19 01:00:00,139914,71.161,-163.517,26.0,10.0,5.24,1.0,0.0
2018-08-19 02:00:00,139914,71.16,-163.515,26.0,10.1,5.24,1.0,0.0
2018-08-19 03:00:00,139914,71.156,-163.483,25.4,10.2,5.22,1.0,0.0
2018-08-19 04:00:00,139914,71.152,-163.46,23.0,10.2,5.2,1.0,0.0
2018-08-19 05:00:00,139914,71.153,-163.452,23.0,10.2,5.17,1.0,0.0
2018-08-19 06:00:00,139914,71.156,-163.439,23.0,10.0,5.08,1.0,0.0
2018-08-19 07:00:00,139914,71.156,-163.428,23.0,10.13,5.12,1.0,0.0
2018-08-19 08:00:00,139914,71.159,-163.398,27.0,10.0,5.2,1.0,0.0
2018-08-19 09:00:00,139914,71.164,-163.402,27.0,10.0,5.24,1.0,0.0
2018-08-19 11:00:00,139914,71.176,-163.36,27.0,10.2,5.52,1.0,0.0
2018-08-19 13:00:00,139914,71.181,-163.271,34.0,10.0,5.28,1.0,0.0
2018-08-19 15:00:00,139914,71.174,-163.222,34.0,10.2,5.2,1.0,0.0
2018-08-19 17:00:00,139914,71.17,-163.198,29.0,10.0,5.24,1.0,0.0
2018-08-19 18:00:00,139914,71.171,-163.186,29.0,10.0,5.23,1.0,0.0
2018-08-19 19:00:00,139914,71.17,-163.182,29.0,10.2,5.12,1.0,0.0
2018-08-19 20:00:00,139914,71.17,-163.162,28.0,10.0,5.08,1.0,0.0
2018-08-19 21:00:00,139914,71.177,-163.149,28.0,10.13,5.12,1.0,0.0
2018-08-19 22:00:00,139914,71.178,-163.131,28.0,10.05,5.15,1.0,0.0
2018-08-19 23:00:00,139914,71.182,-163.108,28.0,10.2,5.24,1.0,0.0
2018-08-20 00:00:00,139914,71.186,-163.09,28.0,10.0,5.28,1.0,0.0
2018-08-20 01:00:00,139914,71.185,-163.062,28.0,10.0,5.3,1.0,0.0
2018-08-20 02:00:00,139914,71.184,-163.05,28.0,10.0,5.16,1.0,0.0
2018-08-20 03:00:00,139914,71.184,-163.027,28.0,10.1,4.88,1.0,0.0
2018-08-20 04:00:00,139914,71.179,-163.002,29.0,10.0,4.8,1.0,0.0
2018-08-20 05:00:00,139914,71.179,-162.992,29.0,10.0,4.91,1.0,0.0
2018-08-20 06:00:00,139914,71.173,-163.004,29.0,10.2,5.24,1.0,0.0
2018-08-20 07:00:00,139914,71.173,-162.995,29.0,10.2,4.98,1.0,0.0
2018-08-20 08:00:00,139914,71.174,-162.974,27.0,10.05,4.82,1.0,0.0
2018-08-20 10:00:00,139914,71.168,-162.95,27.0,10.0,4.64,1.0,0.0
2018-08-20 11:00:00,139914,71.173,-162.91,27.0,10.0,4.64,1.0,0.0
2018-08-20 13:00:00,139914,71.18,-162.89,23.0,10.1,4.68,1.0,0.0
2018-08-20 14:00:00,139914,71.183,-162.855,23.0,10.0,4.88,1.0,0.0
2018-08-20 15:00:00,139914,71.178,-162.854,23.0,10.0,4.8,1.0,0.0
2018-08-20 16:00:00,139914,71.174,-162.828,25.0,10.0,4.67,1.0,0.0
2018-08-20 17:00:00,139914,71.171,-162.803,25.0,10.0,4.76,1.0,0.0
2018-08-20 18:00:00,139914,71.175,-162.803,25.0,10.0,4.84,1.0,0.0
2018-08-20 19:00:00,139914,71.175,-162.785,25.0,10.0,5.0,1.0,0.0
2018-08-20 20:00:00,139914,71.172,-162.779,29.0,10.0,4.93,1.0,0.0
2018-08-20 21:00:00,139914,71.171,-162.762,29.0,10.2,4.82,1.0,0.0
2018-08-20 22:00:00,139914,71.174,-162.76,29.0,10.0,4.76,1.0,0.0
2018-08-20 23:00:00,139914,71.176,-162.74,29.0,9.8,4.8,1.0,0.0
2018-08-21 00:00:00,139914,71.178,-162.729,31.0,10.0,4.84,1.0,0.0
2018-08-21 01:00:00,139914,71.178,-162.7,31.0,10.0,4.87,1.0,0.0
2018-08-21 02:00:00,139914,71.183,-162.68,31.0,10.0,4.96,1.0,0.0
2018-08-21 03:00:00,139914,71.179,-162.671,31.0,10.0,5.0,1.0,0.0
2018-08-21 04:00:00,139914,71.178,-162.654,32.0,10.0,5.06,1.0,0.0
2018-08-21 05:00:00,139914,71.176,-162.646,32.0,10.0,5.14,1.0,0.0
2018-08-21 06:00:00,139914,71.175,-162.631,32.0,10.0,5.24,1.0,0.0
2018-08-21 07:00:00,139914,71.174,-162.603,32.0,10.0,5.2,1.0,0.0
2018-08-21 08:00:00,139914,71.174,-162.601,30.67,10.0,5.13,1.0,0.0
2018-08-21 09:00:00,139914,71.173,-162.614,30.0,10.0,5.12,1.0,0.0
2018-08-21 10:00:00,139914,71.171,-162.585,30.0,10.0,5.12,1.0,0.0
2018-08-21 11:00:00,139914,71.175,-162.568,30.0,10.0,5.12,1.0,0.0
2018-08-21 12:00:00,139914,71.171,-162.567,29.0,10.0,5.08,1.0,0.0
2018-08-21 14:00:00,139914,71.174,-162.54,29.0,10.0,5.07,1.0,0.0
2018-08-21 15:00:00,139914,71.178,-162.538,29.0,10.0,5.1,1.0,0.0
2018-08-21 16:00:00,139914,71.17,-162.508,31.0,10.0,5.16,1.0,0.0
2018-08-21 17:00:00,139914,71.175,-162.499,31.0,10.0,5.14,1.0,0.0
2018-08-21 18:00:00,139914,71.176,-162.512,31.0,10.0,5.12,1.0,0.0
2018-08-21 19:00:00,139914,71.172,-162.49,31.0,10.0,5.14,1.0,0.0
2018-08-21 20:00:00,139914,71.168,-162.494,29.0,10.0,5.28,1.0,0.0
2018-08-21 21:00:00,139914,71.163,-162.484,29.0,10.0,5.24,1.0,0.0
2018-08-21 22:00:00,139914,71.163,-162.478,29.0,10.0,5.16,1.0,0.0
2018-08-21 23:00:00,139914,71.166,-162.471,29.0,10.0,5.09,1.0,0.0
2018-08-22 00:00:00,139914,71.166,-162.468,27.0,10.0,5.08,1.0,0.0
2018-08-22 01:00:00,139914,71.17,-162.47,27.0,10.0,5.12,1.0,0.0
2018-08-22 02:00:00,139914,71.167,-162.458,27.0,10.0,5.17,1.0,0.0
2018-08-22 03:00:00,139914,71.171,-162.447,27.0,10.0,5.2,1.0,0.0
2018-08-22 04:00:00,139914,71.167,-162.444,27.75,10.0,5.2,1.0,0.0
2018-08-22 05:00:00,139914,71.167,-162.433,28.0,10.0,5.23,1.0,0.0
2018-08-22 06:00:00,139914,71.165,-162.402,28.0,10.0,5.48,1.0,0.0
2018-08-22 07:00:00,139914,71.164,-162.428,28.0,10.0,5.48,1.0,0.0
2018-08-22 08:00:00,139914,71.164,-162.424,35.0,10.0,5.49,1.0,0.0
2018-08-22 09:00:00,139914,71.163,-162.435,35.0,10.0,5.64,1.0,0.0
2018-08-22 10:00:00,139914,71.158,-162.428,35.0,10.0,5.76,1.0,0.0
2018-08-22 12:00:00,139914,71.16,-162.423,30.0,10.0,5.72,1.0,0.0
2018-08-22 13:00:00,139914,71.16,-162.428,30.0,10.0,5.74,1.0,0.0
2018-08-22 14:00:00,139914,71.154,-162.42,30.0,10.0,5.72,1.0,0.0
2018-08-22 15:00:00,139914,71.155,-162.392,30.0,10.0,5.63,1.0,0.0
2018-08-22 16:00:00,139914,71.164,-162.399,24.0,10.0,5.64,1.0,0.0
2018-08-22 17:00:00,139914,71.16,-162.395,24.0,10.0,5.68,1.0,0.0
2018-08-22 18:00:00,139914,71.157,-162.397,24.0,10.0,5.69,1.0,0.0
2018-08-22 19:00:00,139914,71.155,-162.39,24.0,10.0,5.76,1.0,0.0
2018-08-22 20:00:00,139914,71.147,-162.387,31.0,10.0,5.72,1.0,0.0
2018-08-22 21:00:00,139914,71.144,-162.388,31.0,10.0,5.68,1.0,0.0
2018-08-22 22:00:00,139914,71.145,-162.403,31.0,9.8,5.63,1.0,0.0
2018-08-22 23:00:00,139914,71.142,-162.404,31.0,9.9,5.6,1.0,0.0
2018-08-23 00:00:00,139914,71.138,-162.409,29.0,10.0,5.7,1.0,0.0
2018-08-23 01:00:00,139914,71.131,-162.419,29.0,10.0,5.96,1.0,0.0
2018-08-23 02:00:00,139914,71.132,-162.416,29.0,10.0,5.96,1.0,0.0
2018-08-23 03:00:00,139914,71.133,-162.408,29.0,10.0,5.96,1.0,0.0
2018-08-23 04:00:00,139914,71.13,-162.411,27.0,10.0,5.96,1.0,0.0
2018-08-23 05:00:00,139914,71.126,-162.415,27.0,10.0,5.92,1.0,0.0
2018-08-23 06:00:00,139914,71.125,-162.398,27.0,10.0,5.92,1.0,0.0
2018-08-23 07:00:00,139914,71.122,-162.42,27.0,10.0,5.9,1.0,0.0
2018-08-23 08:00:00,139914,71.119,-162.42,28.0,10.0,5.88,1.0,0.0
2018-08-23 09:00:00,139914,71.115,-162.412,28.0,10.0,5.86,1.0,0.0
2018-08-23 11:00:00,139914,71.112,-162.401,28.0,10.0,5.88,1.0,0.0
2018-08-23 12:00:00,139914,71.107,-162.411,28.0,10.0,5.88,1.0,0.0
2018-08-23 13:00:00,139914,71.11,-162.394,28.0,10.0,5.86,1.0,0.0
2018-08-23 15:00:00,139914,71.109,-162.39,28.0,10.0,5.84,1.0,0.0
2018-08-23 16:00:00,139914,71.101,-162.385,30.0,10.0,5.84,1.0,0.0
2018-08-23 17:00:00,139914,71.103,-162.396,30.0,10.0,5.84,1.0,0.0
2018-08-23 18:00:00,139914,71.099,-162.375,30.0,10.0,5.84,1.0,0.0
2018-08-23 19:00:00,139914,71.097,-162.369,30.0,10.0,5.84,1.0,0.0
2018-08-23 20:00:00,139914,71.096,-162.371,25.0,10.0,5.84,1.0,0.0
2018-08-23 21:00:00,139914,71.089,-162.352,25.0,10.0,5.84,1.0,0.0
2018-08-23 22:00:00,139914,71.088,-162.349,25.0,10.0,5.84,1.0,0.0
2018-08-23 23:00:00,139914,71.085,-162.357,25.0,10.0,5.84,1.0,0.0
2018-08-24 00:00:00,139914,71.082,-162.355,28.0,10.0,5.83,1.0,0.0
2018-08-24 01:00:00,139914,71.085,-162.346,28.0,10.0,5.8,1.0,0.0
2018-08-24 02:00:00,139914,71.083,-162.336,28.0,10.0,5.77,1.0,0.0
2018-08-24 03:00:00,139914,71.08,-162.34,28.0,10.0,5.75,1.0,0.0
2018-08-24 04:00:00,139914,71.077,-162.328,25.0,10.0,5.81,1.0,0.0
2018-08-24 05:00:00,139914,71.079,-162.318,25.0,10.0,5.8,1.0,0.0
2018-08-24 06:00:00,139914,71.077,-162.324,25.0,10.0,5.82,1.0,0.0
2018-08-24 07:00:00,139914,71.077,-162.307,25.0,10.0,5.8,1.0,0.0
2018-08-24 08:00:00,139914,71.076,-162.295,25.0,10.0,5.8,1.0,0.0
2018-08-24 09:00:00,139914,71.074,-162.29,25.0,10.0,5.76,1.0,0.0
2018-08-24 11:00:00,139914,71.072,-162.261,25.0,10.0,5.76,1.0,0.0
2018-08-24 12:00:00,139914,71.064,-162.248,27.0,10.0,5.76,1.0,0.0
2018-08-24 14:00:00,139914,71.066,-162.234,27.0,10.0,5.76,1.0,0.0
2018-08-24 15:00:00,139914,71.066,-162.224,27.0,10.0,5.8,1.0,0.0
2018-08-24 16:00:00,139914,71.063,-162.207,27.0,10.0,5.78,1.0,0.0
2018-08-24 17:00:00,139914,71.062,-162.2,27.0,10.0,5.76,1.0,0.0
2018-08-24 18:00:00,139914,71.06,-162.2,27.0,10.0,5.76,1.0,0.0
2018-08-24 19:00:00,139914,71.06,-162.198,27.0,10.0,5.76,1.0,0.0
2018-08-24 20:00:00,139914,71.063,-162.187,31.0,10.0,5.76,1.0,0.0
2018-08-24 21:00:00,139914,71.06,-162.166,31.0,9.8,5.76,1.0,0.0
2018-08-24 22:00:00,139914,71.06,-162.15,31.0,10.0,5.76,1.0,0.0
2018-08-24 23:00:00,139914,71.06,-162.146,31.0,10.0,5.76,1.0,0.0
2018-08-25 00:00:00,139914,71.061,-162.13,26.0,10.0,5.76,1.0,0.0
2018-08-25 01:00:00,139914,71.056,-162.131,26.0,10.0,5.76,1.0,0.0
2018-08-25 02:00:00,139914,71.057,-162.116,26.0,10.0,5.76,1.0,0.0
2018-08-25 03:00:00,139914,71.058,-162.107,26.0,10.0,5.76,1.0,0.0
2018-08-25 04:00:00,139914,71.057,-162.094,25.25,10.0,5.76,1.0,0.0
2018-08-25 05:00:00,139914,71.058,-162.074,25.0,10.0,5.76,1.0,0.0
2018-08-25 06:00:00,139914,71.057,-162.071,25.0,10.0,5.76,1.0,0.0
2018-08-25 07:00:00,139914,71.054,-162.051,25.0,10.0,5.76,1.0,0.0
2018-08-25 08:00:00,139914,71.054,-162.033,26.0,10.0,5.76,1.0,0.0
2018-08-25 10:00:00,139914,71.054,-162.004,26.0,10.0,5.76,1.0,0.0
2018-08-25 12:00:00,139914,71.06,-161.969,26.0,10.0,5.72,1.0,0.0
2018-08-25 13:00:00,139914,71.059,-161.943,26.0,10.0,5.72,1.0,0.0
2018-08-25 14:00:00,139914,71.056,-161.92,26.0,10.0,5.72,1.0,0.0
2018-08-25 15:00:00,139914,71.062,-161.91,26.0,10.0,5.72,1.0,0.0
2018-08-25 16:00:00,139914,71.058,-161.902,29.0,10.0,5.72,1.0,0.0
2018-08-25 17:00:00,139914,71.062,-161.889,29.0,10.0,5.72,1.0,0.0
2018-08-25 18:00:00,139914,71.06,-161.865,29.0,10.0,5.72,1.0,0.0
2018-08-25 19:00:00,139914,71.065,-161.847,29.0,10.0,5.72,1.0,0.0
2018-08-25 20:00:00,139914,71.066,-161.823,28.0,10.0,5.72,1.0,0.0
2018-08-25 21:00:00,139914,71.07,-161.801,28.0,10.0,5.72,1.0,0.0
2018-08-25 22:00:00,139914,71.07,-161.788,28.0,10.0,5.72,1.0,0.0
2018-08-25 23:00:00,139914,71.07,-161.77,28.0,10.0,5.76,1.0,0.0
2018-08-26 00:00:00,139914,71.067,-161.757,29.0,10.0,5.76,1.0,0.0
2018-08-26 01:00:00,139914,71.071,-161.734,29.0,10.0,5.74,1.0,0.0
2018-08-26 02:00:00,139914,71.071,-161.715,29.0,10.0,5.75,1.0,0.0
2018-08-26 03:00:00,139914,71.074,-161.687,29.0,10.0,5.75,1.0,0.0
2018-08-26 04:00:00,139914,71.072,-161.674,29.0,10.0,5.74,1.0,0.0
2018-08-26 05:00:00,139914,71.072,-161.662,29.0,10.0,5.73,1.0,0.0
2018-08-26 06:00:00,139914,71.073,-161.648,29.0,10.0,5.74,1.0,0.0
2018-08-26 07:00:00,139914,71.073,-161.624,29.0,10.0,5.72,1.0,0.0
2018-08-26 08:00:00,139914,71.072,-161.61,28.0,10.0,5.72,1.0,0.0
2018-08-26 09:00:00,139914,71.074,-161.597,28.0,10.0,5.72,1.0,0.0
2018-08-26 10:00:00,139914,71.077,-161.574,28.0,10.0,5.72,1.0,0.0
2018-08-26 11:00:00,139914,71.078,-161.553,28.0,10.0,5.72,1.0,0.0
2018-08-26 13:00:00,139914,71.078,-161.511,27.0,10.0,5.72,1.0,0.0
2018-08-26 14:00:00,139914,71.087,-161.511,27.0,10.0,5.72,1.0,0.0
2018-08-26 15:00:00,139914,71.07,-161.474,27.0,10.0,5.72,1.0,0.0
2018-08-26 16:00:00,139914,71.074,-161.48,28.0,10.0,5.72,1.0,0.0
2018-08-26 17:00:00,139914,71.075,-161.456,28.0,10.0,5.73,1.0,0.0
2018-08-26 18:00:00,139914,71.073,-161.446,28.0,10.0,5.76,1.0,0.0
2018-08-26 19:00:00,139914,71.071,-161.422,28.0,10.0,5.8,1.0,0.0
2018-08-26 20:00:00,139914,71.07,-161.406,31.0,9.8,5.8,1.0,0.0
2018-08-26 21:00:00,139914,71.07,-161.404,31.0,10.0,5.8,1.0,0.0
2018-08-26 22:00:00,139914,71.068,-161.381,31.0,10.0,5.8,1.0,0.0
2018-08-26 23:00:00,139914,71.065,-161.372,31.0,10.0,5.8,1.0,0.0
2018-08-27 00:00:00,139914,71.065,-161.359,27.0,10.0,5.8,1.0,0.0
2018-08-27 01:00:00,139914,71.058,-161.35,27.0,10.0,5.8,1.0,0.0
2018-08-27 02:00:00,139914,71.058,-161.343,27.0,10.0,5.85,1.0,0.0
2018-08-27 03:00:00,139914,71.052,-161.336,27.0,10.0,5.88,1.0,0.0
2018-08-27 04:00:00,139914,71.051,-161.331,24.0,10.0,5.92,1.0,0.0
2018-08-27 05:00:00,139914,71.048,-161.324,24.0,10.0,5.94,1.0,0.0
2018-08-27 06:00:00,139914,71.046,-161.329,24.0,10.0,5.96,1.0,0.0
2018-08-27 07:00:00,139914,71.044,-161.318,24.0,10.0,5.92,1.0,0.0
2018-08-27 08:00:00,139914,71.038,-161.288,31.0,10.0,5.92,1.0,0.0
2018-08-27 09:00:00,139914,71.033,-161.308,31.0,10.0,5.88,1.0,0.0
2018-08-27 11:00:00,139914,71.033,-161.291,31.0,10.0,5.88,1.0,0.0
2018-08-27 12:00:00,139914,71.03,-161.269,30.5,10.0,5.88,1.0,0.0
2018-08-27 13:00:00,139914,71.021,-161.258,30.0,10.0,5.88,1.0,0.0
2018-08-27 14:00:00,139914,71.02,-161.253,30.0,10.0,5.88,1.0,0.0
2018-08-27 15:00:00,139914,71.02,-161.246,30.0,10.0,5.8,1.0,0.0
2018-08-27 16:00:00,139914,71.016,-161.207,32.0,10.0,5.74,1.0,0.0
2018-08-27 17:00:00,139914,71.013,-161.21,32.0,10.0,5.7,1.0,0.0
2018-08-27 18:00:00,139914,71.007,-161.185,32.0,10.0,5.65,1.0,0.0
2018-08-27 19:00:00,139914,71.006,-161.165,32.0,10.0,5.68,1.0,0.0
2018-08-27 20:00:00,139914,71.007,-161.15,25.0,10.0,5.68,1.0,0.0
