year_doy_hhmm,year_doy_hhmm,argosid,latitude,longitude,strain,voltage,sst,checksum
2018-03-04 02:01:00,2018-03-04 02:01:00,136863,59.256,169.619,9.0,14.4,0.84,True
2018-03-04 03:41:00,2018-03-04 03:41:00,136863,59.268,169.637,10.0,14.4,0.84,True
2018-03-04 03:44:00,2018-03-04 03:44:00,136863,59.268,169.637,10.0,14.4,0.84,True
2018-03-04 04:32:00,2018-03-04 04:32:00,136863,59.273,169.631,15.0,14.4,0.84,True
2018-03-04 04:51:00,2018-03-04 04:51:00,136863,59.277,169.639,10.0,14.4,0.84,True
2018-03-04 05:16:00,2018-03-04 05:16:00,136863,59.283,169.640,13.0,14.4,0.84,True
2018-03-04 05:34:00,2018-03-04 05:34:00,136863,59.288,169.624,13.0,14.4,0.84,True
2018-03-04 06:13:00,2018-03-04 06:13:00,136863,59.288,169.628,8.0,14.4,0.84,True
2018-03-04 07:15:00,2018-03-04 07:15:00,136863,59.294,169.590,12.0,14.4,0.84,True
2018-03-04 07:52:00,2018-03-04 07:52:00,136863,59.294,169.584,12.0,14.4,0.84,True
2018-03-04 08:13:00,2018-03-04 08:13:00,136863,59.296,169.582,12.0,14.4,0.84,True
2018-03-04 14:13:00,2018-03-04 14:13:00,136863,59.269,169.624,10.0,14.4,0.84,True
2018-03-04 14:21:00,2018-03-04 14:21:00,136863,59.272,169.641,8.0,14.4,0.84,True
2018-03-04 15:50:00,2018-03-04 15:50:00,136863,59.287,169.650,12.0,14.4,0.84,True
2018-03-04 15:55:00,2018-03-04 15:55:00,136863,59.287,169.657,12.0,14.4,0.84,True
2018-03-04 17:26:00,2018-03-04 17:26:00,136863,59.308,169.649,10.0,14.4,0.84,True
2018-03-04 17:34:00,2018-03-04 17:34:00,136863,59.307,169.641,10.0,14.4,0.84,True
2018-03-04 17:41:00,2018-03-04 17:41:00,136863,59.305,169.636,10.0,14.4,0.84,True
2018-03-04 18:43:00,2018-03-04 18:43:00,136863,59.313,169.619,12.0,14.4,0.84,True
2018-03-04 19:03:00,2018-03-04 19:03:00,136863,59.317,169.607,10.0,14.4,0.84,True
2018-03-04 19:25:00,2018-03-04 19:25:00,136863,59.321,169.607,12.0,14.4,0.84,True
2018-03-04 20:19:00,2018-03-04 20:19:00,136863,59.319,169.570,11.0,14.4,0.84,True
2018-03-04 21:12:00,2018-03-04 21:12:00,136863,59.320,169.567,8.0,14.4,0.84,True
2018-03-04 22:42:00,2018-03-04 22:42:00,136863,59.305,169.547,7.0,14.4,0.84,True
2018-03-05 00:21:00,2018-03-05 00:21:00,136863,59.291,169.574,11.0,14.4,0.84,True
2018-03-05 01:52:00,2018-03-05 01:52:00,136863,59.288,169.591,12.0,14.4,0.84,True
2018-03-05 04:50:00,2018-03-05 04:50:00,136863,59.301,169.631,11.0,14.4,0.84,True
2018-03-05 06:38:00,2018-03-05 06:38:00,136863,59.315,169.609,12.0,14.4,0.84,True
2018-03-05 06:55:00,2018-03-05 06:55:00,136863,59.325,169.597,10.0,14.4,0.84,True
2018-03-05 07:22:00,2018-03-05 07:22:00,136863,59.324,169.594,11.0,14.4,0.84,True
2018-03-05 08:33:00,2018-03-05 08:33:00,136863,59.329,169.572,11.0,14.4,0.84,True
2018-03-05 13:48:00,2018-03-05 13:48:00,136863,59.307,169.568,11.0,14.4,0.80,True
2018-03-05 15:30:00,2018-03-05 15:30:00,136863,59.307,169.614,12.0,14.4,0.80,True
2018-03-05 15:38:00,2018-03-05 15:38:00,136863,59.313,169.600,12.0,14.4,0.80,True
2018-03-05 17:00:00,2018-03-05 17:00:00,136863,59.325,169.610,10.0,14.4,0.80,True
2018-03-05 17:06:00,2018-03-05 17:06:00,136863,59.325,169.613,10.0,14.4,0.80,True
2018-03-05 17:24:00,2018-03-05 17:24:00,136863,59.327,169.617,12.0,14.4,0.80,True
2018-03-05 18:26:00,2018-03-05 18:26:00,136863,59.340,169.603,9.0,14.4,0.80,True
2018-03-05 18:40:00,2018-03-05 18:40:00,136863,59.344,169.601,9.0,14.4,0.80,True
2018-03-05 20:07:00,2018-03-05 20:07:00,136863,59.354,169.563,12.0,14.4,0.80,True
2018-03-05 20:20:00,2018-03-05 20:20:00,136863,59.353,169.573,8.0,14.4,0.80,True
2018-03-05 20:41:00,2018-03-05 20:41:00,136863,59.357,169.568,8.0,14.4,0.80,True
2018-03-05 21:48:00,2018-03-05 21:48:00,136863,59.359,169.544,12.0,14.4,0.80,True
2018-03-06 00:01:00,2018-03-06 00:01:00,136863,59.344,169.535,12.0,14.4,0.80,True
2018-03-06 01:34:00,2018-03-06 01:34:00,136863,59.338,169.558,12.0,14.4,0.80,True
2018-03-06 04:23:00,2018-03-06 04:23:00,136863,59.346,169.605,11.0,14.4,0.76,True
2018-03-06 04:32:00,2018-03-06 04:32:00,136863,59.347,169.600,11.0,14.4,0.76,True
2018-03-06 06:09:00,2018-03-06 06:09:00,136863,59.368,169.616,11.0,14.4,0.76,True
2018-03-06 06:33:00,2018-03-06 06:33:00,136863,59.379,169.607,11.0,14.4,0.76,True
2018-03-06 06:52:00,2018-03-06 06:52:00,136863,59.377,169.606,11.0,14.4,0.76,True
2018-03-06 13:21:00,2018-03-06 13:21:00,136863,59.383,169.546,11.0,14.4,0.68,True
2018-03-06 13:50:00,2018-03-06 13:50:00,136863,59.388,169.553,8.0,14.4,0.68,True
2018-03-06 14:58:00,2018-03-06 14:58:00,136863,59.377,169.565,13.0,14.4,0.68,True
2018-03-06 15:31:00,2018-03-06 15:31:00,136863,59.376,169.579,10.0,14.4,0.68,True
2018-03-06 16:36:00,2018-03-06 16:36:00,136863,59.381,169.579,13.0,14.4,0.68,True
2018-03-06 16:33:00,2018-03-06 16:33:00,136863,59.381,169.575,13.0,14.4,0.68,True
2018-03-06 17:08:00,2018-03-06 17:08:00,136863,59.383,169.592,14.0,14.4,0.68,True
2018-03-06 18:15:00,2018-03-06 18:15:00,136863,59.388,169.589,16.0,14.4,0.68,True
2018-03-06 19:56:00,2018-03-06 19:56:00,136863,59.404,169.569,15.0,14.4,0.68,True
2018-03-06 19:57:00,2018-03-06 19:57:00,136863,59.404,169.569,15.0,14.4,0.68,True
2018-03-06 21:36:00,2018-03-06 21:36:00,136863,59.405,169.532,11.0,14.4,0.68,True
2018-03-06 21:59:00,2018-03-06 21:59:00,136863,59.409,169.527,11.0,14.4,0.72,True
2018-03-07 01:27:00,2018-03-07 01:27:00,136863,59.394,169.521,12.0,14.4,0.68,True
2018-03-07 03:03:00,2018-03-07 03:03:00,136863,59.385,169.556,8.0,14.4,0.68,True
2018-03-07 04:00:00,2018-03-07 04:00:00,136863,59.388,169.570,7.0,14.4,0.68,True
2018-03-07 04:11:00,2018-03-07 04:11:00,136863,59.385,169.570,7.0,14.4,0.68,True
2018-03-07 05:47:00,2018-03-07 05:47:00,136863,59.400,169.601,10.0,14.4,0.68,True
2018-03-07 05:51:00,2018-03-07 05:51:00,136863,59.400,169.601,12.0,14.4,0.68,True
2018-03-07 06:12:00,2018-03-07 06:12:00,136863,59.404,169.605,12.0,14.4,0.68,True
2018-03-07 07:38:00,2018-03-07 07:38:00,136863,59.416,169.597,12.0,14.4,0.68,True
2018-03-07 07:52:00,2018-03-07 07:52:00,136863,59.424,169.603,13.0,14.4,0.68,True
2018-03-07 09:34:00,2018-03-07 09:34:00,136863,59.434,169.574,10.0,14.4,0.68,True
2018-03-07 13:35:00,2018-03-07 13:35:00,136863,59.430,169.548,8.0,14.4,0.68,True
2018-03-07 15:17:00,2018-03-07 15:17:00,136863,59.419,169.579,9.0,14.4,0.68,True
2018-03-07 17:45:00,2018-03-07 17:45:00,136863,59.418,169.613,12.0,14.4,0.68,True
2018-03-07 17:51:00,2018-03-07 17:51:00,136863,59.421,169.614,12.0,14.4,0.68,True
2018-03-07 19:31:00,2018-03-07 19:31:00,136863,59.433,169.613,10.0,14.4,0.68,True
2018-03-07 19:47:00,2018-03-07 19:47:00,136863,59.435,169.619,10.0,14.4,0.68,True
2018-03-07 20:02:00,2018-03-07 20:02:00,136863,59.434,169.613,14.0,14.4,0.68,True
2018-03-07 21:26:00,2018-03-07 21:26:00,136863,59.445,169.585,17.0,14.4,0.68,True
2018-03-07 21:40:00,2018-03-07 21:40:00,136863,59.444,169.587,17.0,14.4,0.68,True
2018-03-07 23:23:00,2018-03-07 23:23:00,136863,59.444,169.557,16.0,14.4,0.68,True
2018-03-07 23:34:00,2018-03-07 23:34:00,136863,59.450,169.554,14.0,14.4,0.68,True
2018-03-08 02:52:00,2018-03-08 02:52:00,136863,59.418,169.583,13.0,14.4,0.68,True
2018-03-08 03:41:00,2018-03-08 03:41:00,136863,59.417,169.588,16.0,14.4,0.68,True
2018-03-08 04:17:00,2018-03-08 04:17:00,136863,59.411,169.589,12.0,14.4,0.68,True
2018-03-08 05:16:00,2018-03-08 05:16:00,136863,59.421,169.615,16.0,14.4,0.68,True
2018-03-08 05:49:00,2018-03-08 05:49:00,136863,59.418,169.619,10.0,14.4,0.68,True
2018-03-08 05:51:00,2018-03-08 05:51:00,136863,59.421,169.626,15.0,14.4,0.68,True
2018-03-08 09:13:00,2018-03-08 09:13:00,136863,59.453,169.625,22.0,14.4,0.68,True
2018-03-08 15:07:00,2018-03-08 15:07:00,136863,59.454,169.550,14.0,14.4,0.68,True
2018-03-08 15:36:00,2018-03-08 15:36:00,136863,59.447,169.549,12.0,14.4,0.64,True
2018-03-08 16:44:00,2018-03-08 16:44:00,136863,59.438,169.552,13.0,14.4,0.64,True
2018-03-08 17:13:00,2018-03-08 17:13:00,136863,59.439,169.571,14.0,14.4,0.64,True
2018-03-08 17:25:00,2018-03-08 17:25:00,136863,59.442,169.576,14.0,14.4,0.64,True
2018-03-08 19:33:00,2018-03-08 19:33:00,136863,59.444,169.575,15.0,14.4,0.64,True
2018-03-08 21:28:00,2018-03-08 21:28:00,136863,59.454,169.566,12.0,14.4,0.64,True
2018-03-09 03:14:00,2018-03-09 03:14:00,136863,59.449,169.522,16.0,14.4,0.64,True
2018-03-09 03:50:00,2018-03-09 03:50:00,136863,59.454,169.526,10.0,14.4,0.64,True
2018-03-09 05:17:00,2018-03-09 05:17:00,136863,59.452,169.557,16.0,14.4,0.60,True
2018-03-09 05:26:00,2018-03-09 05:26:00,136863,59.453,169.558,13.0,14.4,0.60,True
2018-03-09 06:50:00,2018-03-09 06:50:00,136863,59.468,169.583,13.0,14.4,0.60,True
2018-03-09 07:10:00,2018-03-09 07:10:00,136863,59.468,169.595,11.0,14.4,0.60,True
2018-03-09 08:52:00,2018-03-09 08:52:00,136863,59.493,169.587,11.0,14.4,0.60,True
2018-03-09 13:28:00,2018-03-09 13:28:00,136863,59.527,169.558,11.0,14.4,0.60,True
2018-03-09 16:32:00,2018-03-09 16:32:00,136863,59.521,169.577,12.0,14.4,0.56,True
2018-03-09 16:39:00,2018-03-09 16:39:00,136863,59.515,169.568,12.0,14.4,0.56,True
2018-03-09 17:40:00,2018-03-09 17:40:00,136863,59.517,169.585,11.0,14.4,0.56,True
2018-03-09 18:42:00,2018-03-09 18:42:00,136863,59.510,169.596,16.0,14.4,0.56,True
2018-03-09 19:20:00,2018-03-09 19:20:00,136863,59.518,169.606,14.0,14.4,0.56,True
2018-03-09 20:18:00,2018-03-09 20:18:00,136863,59.524,169.615,10.0,14.4,0.56,True
2018-03-09 21:08:00,2018-03-09 21:08:00,136863,59.526,169.621,12.0,14.4,0.56,True
2018-03-09 22:41:00,2018-03-09 22:41:00,136863,59.539,169.609,11.0,14.4,0.52,True
2018-03-09 22:42:00,2018-03-09 22:42:00,136863,59.539,169.610,11.0,14.4,0.52,True
2018-03-09 23:14:00,2018-03-09 23:14:00,136863,59.541,169.615,11.0,14.4,0.52,True
2018-03-10 00:51:00,2018-03-10 00:51:00,136863,59.547,169.585,16.0,14.4,0.52,True
2018-03-10 02:30:00,2018-03-10 02:30:00,136863,59.540,169.583,15.0,14.4,0.52,True
2018-03-10 03:37:00,2018-03-10 03:37:00,136863,59.539,169.593,22.0,14.4,0.52,True
2018-03-10 04:32:00,2018-03-10 04:32:00,136863,59.533,169.606,18.0,14.4,0.48,True
2018-03-10 06:24:00,2018-03-10 06:24:00,136863,59.535,169.653,14.0,14.4,0.52,True
2018-03-10 07:01:00,2018-03-10 07:01:00,136863,59.539,169.650,13.0,14.4,0.48,True
2018-03-10 14:48:00,2018-03-10 14:48:00,136863,59.580,169.627,11.0,14.4,0.44,True
2018-03-10 16:08:00,2018-03-10 16:08:00,136863,59.574,169.610,14.0,14.4,0.44,True
2018-03-10 16:26:00,2018-03-10 16:26:00,136863,59.574,169.607,14.0,14.4,0.44,True
2018-03-10 17:53:00,2018-03-10 17:53:00,136863,59.570,169.614,11.0,14.4,0.40,True
2018-03-10 18:06:00,2018-03-10 18:06:00,136863,59.563,169.611,13.0,14.4,0.44,True
2018-03-10 18:13:00,2018-03-10 18:13:00,136863,59.561,169.614,13.0,14.4,0.44,True
2018-03-10 19:07:00,2018-03-10 19:07:00,136863,59.561,169.619,10.0,14.4,0.40,True
2018-03-10 20:47:00,2018-03-10 20:47:00,136863,59.562,169.630,9.0,14.4,0.40,True
2018-03-10 20:51:00,2018-03-10 20:51:00,136863,59.561,169.629,9.0,14.4,0.40,True
2018-03-10 22:21:00,2018-03-10 22:21:00,136863,59.568,169.627,13.0,14.4,0.40,True
2018-03-11 00:38:00,2018-03-11 00:38:00,136863,59.572,169.598,11.0,14.4,0.36,True
2018-03-11 00:49:00,2018-03-11 00:49:00,136863,59.579,169.592,11.0,14.4,0.36,True
2018-03-11 02:24:00,2018-03-11 02:24:00,136863,59.568,169.582,9.0,14.4,0.36,True
2018-03-11 03:26:00,2018-03-11 03:26:00,136863,59.561,169.574,8.0,14.4,0.36,True
2018-03-11 04:06:00,2018-03-11 04:06:00,136863,59.561,169.585,9.0,14.4,0.32,True
2018-03-11 04:14:00,2018-03-11 04:14:00,136863,59.560,169.581,9.0,14.4,0.32,True
2018-03-11 05:55:00,2018-03-11 05:55:00,136863,59.558,169.597,9.0,14.4,0.36,True
2018-03-11 06:30:00,2018-03-11 06:30:00,136863,59.556,169.611,8.0,14.4,0.36,True
2018-03-11 06:44:00,2018-03-11 06:44:00,136863,59.559,169.619,8.0,14.4,0.36,True
2018-03-11 07:36:00,2018-03-11 07:36:00,136863,59.561,169.626,9.0,14.4,0.36,True
2018-03-11 14:30:00,2018-03-11 14:30:00,136863,59.611,169.599,16.0,14.4,0.40,True
2018-03-11 15:42:00,2018-03-11 15:42:00,136863,59.611,169.583,11.0,14.4,0.40,True
2018-03-11 17:15:00,2018-03-11 17:15:00,136863,59.605,169.591,11.0,14.4,0.36,True
2018-03-11 17:53:00,2018-03-11 17:53:00,136863,59.604,169.589,10.0,14.4,0.36,True
2018-03-11 17:53:00,2018-03-11 17:53:00,136863,59.602,169.587,10.0,14.4,0.36,True
2018-03-11 18:59:00,2018-03-11 18:59:00,136863,59.600,169.600,12.0,14.4,0.36,True
2018-03-11 20:38:00,2018-03-11 20:38:00,136863,59.603,169.613,11.0,14.4,0.36,True
2018-03-11 21:13:00,2018-03-11 21:13:00,136863,59.608,169.620,15.0,14.4,0.36,True
2018-03-11 21:58:00,2018-03-11 21:58:00,136863,59.612,169.618,12.0,14.4,0.36,True
2018-03-11 22:54:00,2018-03-11 22:54:00,136863,59.618,169.630,14.0,14.4,0.36,True
2018-03-11 23:35:00,2018-03-11 23:35:00,136863,59.624,169.625,14.0,14.4,0.36,True
2018-03-12 00:28:00,2018-03-12 00:28:00,136863,59.634,169.621,13.0,14.4,0.36,True
2018-03-12 03:18:00,2018-03-12 03:18:00,136863,59.648,169.637,16.0,14.4,0.36,True
2018-03-12 04:52:00,2018-03-12 04:52:00,136863,59.651,169.665,13.0,14.4,0.36,True
2018-03-12 06:06:00,2018-03-12 06:06:00,136863,59.658,169.686,17.0,14.4,0.32,True
2018-03-12 07:49:00,2018-03-12 07:49:00,136863,59.662,169.744,12.0,14.4,0.32,True
2018-03-12 13:29:00,2018-03-12 13:29:00,136863,59.734,169.814,11.0,14.4,0.32,True
2018-03-12 14:20:00,2018-03-12 14:20:00,136863,59.747,169.817,11.0,14.4,0.32,True
2018-03-12 15:12:00,2018-03-12 15:12:00,136863,59.748,169.810,11.0,14.4,0.32,True
2018-03-12 15:58:00,2018-03-12 15:58:00,136863,59.753,169.806,11.0,14.4,0.32,True
2018-03-12 16:52:00,2018-03-12 16:52:00,136863,59.756,169.807,10.0,14.4,0.32,True
2018-03-12 17:21:00,2018-03-12 17:21:00,136863,59.757,169.815,10.0,14.4,0.32,True
2018-03-12 17:40:00,2018-03-12 17:40:00,136863,59.756,169.814,10.0,14.4,0.32,True
2018-03-12 20:05:00,2018-03-12 20:05:00,136863,59.763,169.839,7.0,14.4,0.32,True
2018-03-12 20:26:00,2018-03-12 20:26:00,136863,59.762,169.849,12.0,14.4,0.32,True
2018-03-12 23:18:00,2018-03-12 23:18:00,136863,59.781,169.874,10.0,14.4,0.32,True
2018-03-13 01:54:00,2018-03-13 01:54:00,136863,59.804,169.872,9.0,14.4,0.36,True
2018-03-13 03:13:00,2018-03-13 03:13:00,136863,59.815,169.870,10.0,14.4,0.32,True
2018-03-13 04:53:00,2018-03-13 04:53:00,136863,59.822,169.872,9.0,14.4,0.32,True
2018-03-13 04:57:00,2018-03-13 04:57:00,136863,59.825,169.873,9.0,14.4,0.32,True
2018-03-13 06:21:00,2018-03-13 06:21:00,136863,59.832,169.881,9.0,14.4,0.32,True
2018-03-13 06:31:00,2018-03-13 06:31:00,136863,59.832,169.882,9.0,14.4,0.32,True
2018-03-13 06:38:00,2018-03-13 06:38:00,136863,59.832,169.878,9.0,14.4,0.32,True
2018-03-13 14:10:00,2018-03-13 14:10:00,136863,59.915,169.927,10.0,14.4,0.32,True
2018-03-13 15:49:00,2018-03-13 15:49:00,136863,59.930,169.913,7.0,14.4,0.32,True
2018-03-13 16:14:00,2018-03-13 16:14:00,136863,59.931,169.908,8.0,14.4,0.32,True
2018-03-13 17:58:00,2018-03-13 17:58:00,136863,59.936,169.890,8.0,14.4,0.28,True
2018-03-13 18:33:00,2018-03-13 18:33:00,136863,59.934,169.889,8.0,14.4,0.32,True
2018-03-13 18:39:00,2018-03-13 18:39:00,136863,59.935,169.888,9.0,14.4,0.32,True
2018-03-13 19:43:00,2018-03-13 19:43:00,136863,59.934,169.886,7.0,14.4,0.32,True
2018-03-13 20:16:00,2018-03-13 20:16:00,136863,59.925,169.868,12.0,14.4,0.32,True
2018-03-13 22:56:00,2018-03-13 22:56:00,136863,59.933,169.900,9.0,14.4,0.32,True
2018-03-14 00:08:00,2018-03-14 00:08:00,136863,59.939,169.896,11.0,14.4,0.32,True
2018-03-14 01:44:00,2018-03-14 01:44:00,136863,59.943,169.898,11.0,14.4,0.32,True
2018-03-14 02:53:00,2018-03-14 02:53:00,136863,59.954,169.873,10.0,14.4,0.32,True
2018-03-14 03:31:00,2018-03-14 03:31:00,136863,59.949,169.866,9.0,14.4,0.28,True
2018-03-14 04:31:00,2018-03-14 04:31:00,136863,59.951,169.856,10.0,14.4,0.28,True
2018-03-14 04:31:00,2018-03-14 04:31:00,136863,59.951,169.860,10.0,14.4,0.28,True
2018-03-14 05:28:00,2018-03-14 05:28:00,136863,59.952,169.841,12.0,14.4,0.28,True
2018-03-14 07:40:00,2018-03-14 07:40:00,136863,59.949,169.839,10.0,14.4,0.28,True
2018-03-14 14:05:00,2018-03-14 14:05:00,136863,59.979,169.857,8.0,14.4,0.16,True
2018-03-14 15:35:00,2018-03-14 15:35:00,136863,59.986,169.833,7.0,14.4,0.08,True
2018-03-14 15:43:00,2018-03-14 15:43:00,136863,59.983,169.835,7.0,14.4,0.08,True
2018-03-14 16:34:00,2018-03-14 16:34:00,136863,59.983,169.818,8.0,14.4,0.04,True
2018-03-14 17:22:00,2018-03-14 17:22:00,136863,59.983,169.814,7.0,14.4,0.04,True
2018-03-14 18:14:00,2018-03-14 18:14:00,136863,59.980,169.817,7.0,14.4,0.08,True
2018-03-14 18:26:00,2018-03-14 18:26:00,136863,59.980,169.812,7.0,14.4,0.08,True
2018-03-14 18:56:00,2018-03-14 18:56:00,136863,59.972,169.800,7.0,14.4,0.12,True
2018-03-14 19:15:00,2018-03-14 19:15:00,136863,59.976,169.805,10.0,14.4,0.16,True
2018-03-14 20:03:00,2018-03-14 20:03:00,136863,59.968,169.792,8.0,14.4,0.20,True
2018-03-14 21:04:00,2018-03-14 21:04:00,136863,59.967,169.813,7.0,14.4,0.20,True
2018-03-14 22:36:00,2018-03-14 22:36:00,136863,59.957,169.821,8.0,14.4,0.24,True
2018-03-14 23:53:00,2018-03-14 23:53:00,136863,59.953,169.828,10.0,14.4,0.24,True
2018-03-15 02:23:00,2018-03-15 02:23:00,136863,59.959,169.825,7.0,14.4,0.28,True
2018-03-15 02:39:00,2018-03-15 02:39:00,136863,59.961,169.827,7.0,14.4,0.28,True
2018-03-15 04:19:00,2018-03-15 04:19:00,136863,59.958,169.816,7.0,14.4,0.24,True
2018-03-15 05:35:00,2018-03-15 05:35:00,136863,59.954,169.808,8.0,14.4,0.24,True
2018-03-15 05:44:00,2018-03-15 05:44:00,136863,59.954,169.810,8.0,14.4,0.24,True
2018-03-15 05:57:00,2018-03-15 05:57:00,136863,59.954,169.818,8.0,14.4,0.24,True
2018-03-15 06:47:00,2018-03-15 06:47:00,136863,59.953,169.815,8.0,14.4,0.24,True
2018-03-15 13:44:00,2018-03-15 13:44:00,136863,59.962,169.885,11.0,14.4,0.12,True
2018-03-15 15:18:00,2018-03-15 15:18:00,136863,59.974,169.880,8.0,14.4,0.12,True
2018-03-15 15:24:00,2018-03-15 15:24:00,136863,59.976,169.878,8.0,14.4,0.12,True
2018-03-15 16:10:00,2018-03-15 16:10:00,136863,59.975,169.868,6.0,14.4,0.12,True
2018-03-15 17:49:00,2018-03-15 17:49:00,136863,59.981,169.857,8.0,14.4,0.16,True
2018-03-15 18:13:00,2018-03-15 18:13:00,136863,59.984,169.857,8.0,14.4,0.16,True
2018-03-15 19:50:00,2018-03-15 19:50:00,136863,59.978,169.863,12.0,14.4,0.20,True
2018-03-15 21:06:00,2018-03-15 21:06:00,136863,59.967,169.842,7.0,14.4,0.20,True
2018-03-15 22:14:00,2018-03-15 22:14:00,136863,59.962,169.868,9.0,14.4,0.20,True
2018-03-15 23:41:00,2018-03-15 23:41:00,136863,59.958,169.881,8.0,14.4,0.16,True
2018-03-16 01:20:00,2018-03-16 01:20:00,136863,59.956,169.890,11.0,14.4,0.16,True
2018-03-16 02:00:00,2018-03-16 02:00:00,136863,59.955,169.892,13.0,14.4,0.16,True
2018-03-16 03:08:00,2018-03-16 03:08:00,136863,59.959,169.908,8.0,14.4,0.16,True
2018-03-16 03:42:00,2018-03-16 03:42:00,136863,59.960,169.893,8.0,14.4,0.16,True
2018-03-16 04:06:00,2018-03-16 04:06:00,136863,59.964,169.892,10.0,14.4,0.16,True
2018-03-16 04:51:00,2018-03-16 04:51:00,136863,59.968,169.890,8.0,14.4,0.12,True
2018-03-16 05:03:00,2018-03-16 05:03:00,136863,59.958,169.886,8.0,14.4,0.12,True
2018-03-16 05:20:00,2018-03-16 05:20:00,136863,59.960,169.892,11.0,14.4,0.12,True
2018-03-16 06:26:00,2018-03-16 06:26:00,136863,59.963,169.887,8.0,14.4,0.12,True
2018-03-16 06:37:00,2018-03-16 06:37:00,136863,59.960,169.885,8.0,14.4,0.12,True
2018-03-16 14:42:00,2018-03-16 14:42:00,136863,59.945,169.981,8.0,14.4,0.08,True
