datetime,argosid,latitude,longitude,strain,voltage,sst,checksum,ice_concentration
2018-03-14 07:00:00,136863,59.949,-169.839,10.0,14.4,0.28,1.0,0.0
2018-03-14 14:00:00,136863,59.979,-169.857,8.0,14.4,0.16,1.0,0.0
2018-03-14 15:00:00,136863,59.985,-169.834,7.0,14.4,0.08,1.0,0.0
2018-03-14 16:00:00,136863,59.983,-169.818,8.0,14.4,0.04,1.0,0.0
2018-03-14 17:00:00,136863,59.983,-169.814,7.0,14.4,0.04,1.0,0.0
2018-03-14 18:00:00,136863,59.977,-169.81,7.0,14.4,0.09,1.0,0.0
2018-03-14 19:00:00,136863,59.976,-169.805,10.0,14.4,0.16,1.0,0.0
2018-03-14 20:00:00,136863,59.968,-169.792,8.0,14.4,0.2,1.0,0.0
2018-03-14 21:00:00,136863,59.967,-169.813,7.0,14.4,0.2,1.0,0.0
2018-03-14 22:00:00,136863,59.957,-169.821,8.0,14.4,0.24,1.0,0.0
2018-03-14 23:00:00,136863,59.953,-169.828,10.0,14.4,0.24,1.0,0.0
2018-03-15 02:00:00,136863,59.96,-169.826,7.0,14.4,0.28,1.0,0.0
2018-03-15 04:00:00,136863,59.958,-169.816,7.0,14.4,0.24,1.0,0.0
2018-03-15 05:00:00,136863,59.954,-169.812,8.0,14.4,0.24,1.0,0.0
2018-03-15 06:00:00,136863,59.953,-169.815,8.0,14.4,0.24,1.0,0.0
2018-03-15 13:00:00,136863,59.962,-169.885,11.0,14.4,0.12,1.0,0.0
2018-03-15 15:00:00,136863,59.975,-169.879,8.0,14.4,0.12,1.0,0.0
2018-03-15 16:00:00,136863,59.975,-169.868,6.0,14.4,0.12,1.0,0.0
2018-03-15 17:00:00,136863,59.981,-169.857,8.0,14.4,0.16,1.0,0.0
2018-03-15 18:00:00,136863,59.984,-169.857,8.0,14.4,0.16,1.0,0.0
2018-03-15 19:00:00,136863,59.978,-169.863,12.0,14.4,0.2,1.0,0.0
2018-03-15 21:00:00,136863,59.967,-169.842,7.0,14.4,0.2,1.0,0.0
2018-03-15 22:00:00,136863,59.962,-169.868,9.0,14.4,0.2,1.0,0.0
2018-03-15 23:00:00,136863,59.958,-169.881,8.0,14.4,0.16,1.0,0.0
2018-03-16 01:00:00,136863,59.956,-169.89,11.0,14.4,0.16,1.0,0.0
2018-03-16 02:00:00,136863,59.955,-169.892,13.0,14.4,0.16,1.0,0.0
2018-03-16 03:00:00,136863,59.96,-169.9,8.0,14.4,0.16,1.0,0.0
2018-03-16 04:00:00,136863,59.966,-169.891,9.0,14.4,0.14,1.0,0.0
2018-03-16 05:00:00,136863,59.959,-169.889,9.5,14.4,0.12,1.0,0.0
2018-03-16 06:00:00,136863,59.962,-169.886,8.0,14.4,0.12,1.0,0.0
2018-03-16 14:00:00,136863,59.945,-169.981,8.0,14.4,0.08,1.0,0.0
2018-03-16 16:00:00,136863,59.951,-169.962,12.0,14.4,0.08,1.0,0.0
2018-03-16 17:00:00,136863,59.947,-169.971,8.0,14.4,0.08,1.0,0.0
2018-03-16 18:00:00,136863,59.952,-169.975,14.0,14.4,0.08,1.0,0.0
2018-03-16 19:00:00,136863,59.945,-169.97,12.5,14.4,0.08,1.0,0.0
2018-03-16 20:00:00,136863,59.937,-169.971,11.5,14.4,0.08,1.0,0.0
2018-03-16 21:00:00,136863,59.924,-169.976,10.0,14.4,0.08,1.0,0.0
2018-03-16 23:00:00,136863,59.912,-170.014,9.0,14.4,0.08,1.0,0.0
2018-03-17 01:00:00,136863,59.901,-170.046,10.0,14.4,0.08,1.0,0.0
2018-03-17 03:00:00,136863,59.906,-170.059,9.0,14.4,0.08,1.0,0.0
2018-03-17 04:00:00,136863,59.907,-170.058,8.5,14.4,0.08,1.0,0.0
2018-03-17 05:00:00,136863,59.909,-170.059,9.0,14.4,0.08,1.0,0.0
2018-03-17 06:00:00,136863,59.909,-170.055,10.0,14.4,0.08,1.0,0.0
2018-03-17 14:00:00,136863,59.907,-170.148,10.0,14.4,0.04,1.0,0.0
2018-03-17 15:00:00,136863,59.924,-170.152,10.0,14.4,0.08,1.0,0.0
2018-03-17 17:00:00,136863,59.929,-170.15,11.0,14.4,0.04,1.0,0.0
2018-03-17 23:00:00,136863,59.94,-170.123,9.0,14.4,0.08,1.0,0.0
2018-03-18 00:00:00,136863,59.941,-170.144,7.0,14.4,0.12,1.0,0.0
2018-03-18 02:00:00,136863,59.949,-170.141,9.0,14.4,0.12,1.0,0.0
2018-03-18 05:00:00,136863,59.968,-170.117,7.0,14.4,0.08,1.0,0.0
2018-03-18 07:00:00,136863,59.975,-170.103,9.0,14.4,0.07,1.0,0.0
2018-03-18 16:00:00,136863,60.0,-170.138,9.0,14.4,0.0,1.0,0.0
2018-03-18 18:00:00,136863,60.009,-170.121,9.0,14.4,0.0,1.0,0.0
2018-03-18 19:00:00,136863,60.012,-170.094,10.5,14.4,0.0,1.0,0.0
2018-03-18 21:00:00,136863,60.011,-170.092,9.0,14.4,0.04,1.0,0.0
2018-03-18 22:00:00,136863,59.997,-170.075,12.0,14.4,0.0,1.0,0.0
2018-03-19 00:00:00,136863,59.994,-170.112,8.0,14.4,0.04,1.0,0.0
2018-03-19 04:00:00,136863,60.006,-170.13,11.0,14.4,0.04,1.0,0.0
2018-03-19 05:00:00,136863,60.014,-170.126,11.5,14.4,0.0,1.0,0.0
2018-03-19 06:00:00,136863,60.018,-170.114,11.5,14.4,0.0,1.0,0.0
2018-03-19 08:00:00,136863,60.017,-170.098,13.0,14.4,0.0,1.0,0.0
2018-03-19 14:00:00,136863,60.006,-170.133,10.0,14.4,0.0,1.0,0.0
2018-03-19 16:00:00,136863,60.01,-170.144,11.5,14.4,0.0,1.0,0.0
2018-03-19 18:00:00,136863,60.013,-170.111,13.0,14.4,0.0,1.0,0.0
2018-03-19 19:00:00,136863,60.021,-170.085,12.0,14.4,0.0,1.0,0.0
2018-03-19 20:00:00,136863,60.026,-170.076,11.0,14.4,0.0,1.0,0.0
2018-03-19 22:00:00,136863,60.015,-170.068,10.0,14.4,0.0,1.0,0.0
2018-03-20 00:00:00,136863,60.005,-170.082,15.0,14.4,0.04,1.0,0.0
2018-03-20 04:00:00,136863,60.022,-170.108,13.0,14.4,0.02,1.0,0.0
2018-03-20 05:00:00,136863,60.024,-170.106,15.0,14.4,0.0,1.0,0.0
2018-03-20 06:00:00,136863,60.031,-170.094,12.0,14.4,0.0,1.0,0.0
2018-03-20 07:00:00,136863,60.036,-170.097,13.0,14.4,0.0,1.0,0.0
2018-03-20 08:00:00,136863,60.04,-170.064,11.0,14.4,0.0,1.0,0.0
2018-03-20 14:00:00,136863,60.033,-170.07,12.0,14.4,-0.04,1.0,0.0
2018-03-20 16:00:00,136863,60.034,-170.077,9.0,14.4,-0.04,1.0,0.0
2018-03-20 17:00:00,136863,60.048,-170.078,12.0,14.4,-0.04,1.0,0.0
2018-03-20 20:00:00,136863,60.061,-170.043,12.0,14.4,0.0,1.0,0.0
2018-03-20 22:00:00,136863,60.057,-170.024,13.0,14.4,0.04,1.0,0.0
2018-03-20 23:00:00,136863,60.046,-170.029,10.0,14.4,0.04,1.0,0.0
2018-03-21 00:00:00,136863,60.05,-170.034,10.0,14.4,0.08,1.0,0.0
2018-03-21 02:00:00,136863,60.056,-170.02,9.0,14.4,0.08,1.0,0.0
2018-03-21 04:00:00,136863,60.052,-170.106,9.5,14.4,0.06,1.0,0.0
2018-03-21 06:00:00,136863,60.072,-170.11,10.0,14.4,0.04,1.0,0.0
2018-03-21 13:00:00,136863,60.066,-170.078,9.0,14.4,0.08,1.0,0.0
2018-03-21 15:00:00,136863,60.062,-170.1,11.0,14.4,0.08,1.0,0.0
2018-03-21 17:00:00,136863,60.065,-170.111,12.5,14.4,0.08,1.0,0.0
2018-03-21 18:00:00,136863,60.072,-170.11,11.0,14.4,0.08,1.0,0.0
2018-03-21 20:00:00,136863,60.08,-170.097,10.0,14.4,0.08,1.0,0.0
2018-03-22 02:00:00,136863,60.067,-170.102,15.0,14.4,0.12,1.0,0.0
2018-03-22 04:00:00,136863,60.07,-170.128,12.0,14.4,0.12,1.0,0.0
2018-03-22 06:00:00,136863,60.094,-170.131,10.0,14.4,0.12,1.0,0.0
2018-03-22 14:00:00,136863,60.111,-170.08,15.0,14.4,0.04,1.0,0.0
2018-03-22 15:00:00,136863,60.115,-170.096,13.0,14.4,0.08,1.0,0.0
2018-03-22 16:00:00,136863,60.112,-170.104,18.5,14.4,0.08,1.0,0.0
2018-03-22 18:00:00,136863,60.122,-170.11,9.0,14.4,0.06,1.0,0.0
2018-03-22 19:00:00,136863,60.139,-170.091,16.0,14.4,0.08,1.0,0.0
2018-03-22 20:00:00,136863,60.139,-170.078,10.0,14.4,0.04,1.0,0.0
2018-03-22 21:00:00,136863,60.15,-170.062,16.0,14.4,0.04,1.0,0.0
2018-03-22 23:00:00,136863,60.15,-170.024,17.0,14.4,0.0,1.0,0.0
2018-03-23 00:00:00,136863,60.142,-170.012,15.0,14.4,0.0,1.0,0.0
2018-03-23 01:00:00,136863,60.131,-169.998,15.0,14.4,0.0,1.0,0.0
2018-03-23 04:00:00,136863,60.107,-170.068,13.0,14.4,0.0,1.0,0.0
2018-03-23 05:00:00,136863,60.106,-170.106,17.0,14.4,0.0,1.0,0.0
2018-03-23 07:00:00,136863,60.122,-170.11,13.0,14.4,0.0,1.0,0.0
2018-03-23 09:00:00,136863,60.132,-170.093,13.0,14.4,0.0,1.0,0.0
2018-03-23 14:00:00,136863,60.118,-170.028,11.0,14.4,-0.04,1.0,0.0
2018-03-23 15:00:00,136863,60.106,-170.033,14.0,14.4,0.0,1.0,0.0
2018-03-23 16:00:00,136863,60.103,-170.032,14.0,14.4,0.0,1.0,0.0
2018-03-23 17:00:00,136863,60.092,-170.056,11.5,14.4,0.0,1.0,0.0
2018-03-23 19:00:00,136863,60.089,-170.059,12.0,14.4,0.0,1.0,0.0
2018-03-23 21:00:00,136863,60.088,-170.061,12.0,14.4,0.0,1.0,0.0
2018-03-23 22:00:00,136863,60.083,-170.042,12.0,14.4,0.04,1.0,0.0
2018-03-24 01:00:00,136863,60.082,-170.019,11.0,14.4,0.04,1.0,0.0
2018-03-24 02:00:00,136863,60.07,-170.038,16.0,14.4,0.04,1.0,0.0
2018-03-24 03:00:00,136863,60.074,-170.05,9.0,14.4,0.04,1.0,0.0
2018-03-24 04:00:00,136863,60.077,-170.067,10.0,14.4,0.04,1.0,0.0
2018-03-24 05:00:00,136863,60.077,-170.079,11.5,14.4,0.04,1.0,0.0
2018-03-24 06:00:00,136863,60.086,-170.092,12.0,14.4,0.04,1.0,0.0
2018-03-24 07:00:00,136863,60.088,-170.087,12.5,14.4,0.02,1.0,0.0
2018-03-24 08:00:00,136863,60.095,-170.089,13.0,14.4,0.0,1.0,0.0
2018-03-24 09:00:00,136863,60.103,-170.075,10.0,14.4,0.0,1.0,0.0
2018-03-24 12:00:00,136863,60.122,-170.053,9.0,14.4,0.0,1.0,0.0
2018-03-24 13:00:00,136863,60.11,-170.028,11.0,14.4,0.0,1.0,0.0
2018-03-24 15:00:00,136863,60.106,-170.021,10.0,14.4,0.0,1.0,0.0
2018-03-24 17:00:00,136863,60.097,-170.034,12.0,14.4,0.0,1.0,0.0
2018-03-24 19:00:00,136863,60.105,-170.052,10.0,14.4,0.0,1.0,0.0
2018-03-24 20:00:00,136863,60.107,-170.046,10.0,14.4,0.0,1.0,0.0
2018-03-24 21:00:00,136863,60.113,-170.036,13.0,14.4,0.0,1.0,0.0
2018-03-24 22:00:00,136863,60.109,-170.016,12.0,14.4,0.0,1.0,0.0
2018-03-25 01:00:00,136863,60.107,-170.011,15.0,14.4,0.04,1.0,0.0
2018-03-25 03:00:00,136863,60.1,-170.025,13.0,14.4,0.04,1.0,0.0
2018-03-25 04:00:00,136863,60.102,-170.058,12.0,14.4,0.04,1.0,0.0
2018-03-25 05:00:00,136863,60.1,-170.076,11.0,14.4,0.04,1.0,0.0
2018-03-25 07:00:00,136863,60.126,-170.109,12.5,14.4,0.06,1.0,0.0
2018-03-25 15:00:00,136863,60.189,-170.073,12.0,14.4,0.12,1.0,0.0
2018-03-25 16:00:00,136863,60.179,-170.093,13.0,14.4,0.12,1.0,0.0
2018-03-25 17:00:00,136863,60.177,-170.108,13.5,14.4,0.12,1.0,0.0
2018-03-25 18:00:00,136863,60.17,-170.139,13.0,14.4,0.12,1.0,0.0
2018-03-25 20:00:00,136863,60.177,-170.167,9.0,14.4,0.12,1.0,0.0
2018-03-25 21:00:00,136863,60.181,-170.184,9.0,14.4,0.12,1.0,0.0
2018-03-26 01:00:00,136863,60.2,-170.188,10.5,14.4,0.14,1.0,0.0
2018-03-26 02:00:00,136863,60.192,-170.198,12.0,14.4,0.16,1.0,0.0
2018-03-26 03:00:00,136863,60.188,-170.216,13.0,14.4,0.16,1.0,0.0
2018-03-26 04:00:00,136863,60.187,-170.244,12.33,14.4,0.15,1.0,0.0
